shot	time	lat	lon	depth
1526	94:173:07:42:52.659	40.831738	-124.922806	7.5
1527	94:173:07:43:12.476	40.831673	-124.922211	7.5
1528	94:173:07:43:32.397	40.831593	-124.921631	7.5
1529	94:173:07:43:52.372	40.831516	-124.921051	7.5
1530	94:173:07:44:12.408	40.831436	-124.920464	7.5
1531	94:173:07:44:32.468	40.831352	-124.919884	7.5
1532	94:173:07:44:52.514	40.831287	-124.919296	7.5
1533	94:173:07:45:12.511	40.831223	-124.918701	7.5
1534	94:173:07:45:32.449	40.831139	-124.918106	7.5
1535	94:173:07:45:52.303	40.831062	-124.917519	7.5
1536	94:173:07:46:12.086	40.830975	-124.916939	7.5
1537	94:173:07:46:31.792	40.830898	-124.916367	7.5
1538	94:173:07:46:51.420	40.83083	-124.915787	7.5
1539	94:173:07:47:10.978	40.830772	-124.915199	7.5
1540	94:173:07:47:30.475	40.830711	-124.914604	7.5
1541	94:173:07:47:49.932	40.830631	-124.914017	7.5
1542	94:173:07:48:09.342	40.830559	-124.913429	7.5
1543	94:173:07:48:28.768	40.830486	-124.912849	7.5
1544	94:173:07:48:48.216	40.830418	-124.91227	7.5
1545	94:173:07:49:07.664	40.830353	-124.91169	7.5
1546	94:173:07:49:27.152	40.830284	-124.911102	7.5
1547	94:173:07:49:46.698	40.830204	-124.910522	7.5
1548	94:173:07:50:06.341	40.830124	-124.909935	7.5
1549	94:173:07:50:25.984	40.830036	-124.909355	7.5
1550	94:173:07:50:45.743	40.829971	-124.90876	7.5
1551	94:173:07:51:05.731	40.82991	-124.908165	7.5
1552	94:173:07:51:25.836	40.829842	-124.907562	7.5
1553	94:173:07:51:46.075	40.829769	-124.90696	7.5
1554	94:173:07:52:06.404	40.829697	-124.906357	7.5
1555	94:173:07:52:26.751	40.829624	-124.905762	7.5
1556	94:173:07:52:47.100	40.829559	-124.905167	7.5
1557	94:173:07:53:07.387	40.829483	-124.904564	7.5
1558	94:173:07:53:27.602	40.829414	-124.903961	7.5
1559	94:173:07:53:47.760	40.829338	-124.903358	7.5
1560	94:173:07:54:07.828	40.829262	-124.902763	7.5
1561	94:173:07:54:27.855	40.829185	-124.902161	7.5
1562	94:173:07:54:47.895	40.829121	-124.901566	7.5
1563	94:173:07:55:07.911	40.829041	-124.90097	7.5
1564	94:173:07:55:27.938	40.828964	-124.900368	7.5
1565	94:173:07:55:47.936	40.828896	-124.899773	7.5
1566	94:173:07:56:07.904	40.828827	-124.899178	7.5
1567	94:173:07:56:27.821	40.828747	-124.898582	7.5
1568	94:173:07:56:47.669	40.828674	-124.897995	7.5
1569	94:173:07:57:07.408	40.828606	-124.8974	7.5
1570	94:173:07:57:27.051	40.828533	-124.896828	7.5
1571	94:173:07:57:46.593	40.828457	-124.896255	7.5
1572	94:173:07:58:06.071	40.828377	-124.895691	7.5
1573	94:173:07:58:25.500	40.8283	-124.895111	7.5
1574	94:173:07:58:44.906	40.828232	-124.894531	7.5
1575	94:173:07:59:04.335	40.828159	-124.893951	7.5
1576	94:173:07:59:23.802	40.828087	-124.893364	7.5
1577	94:173:07:59:43.273	40.828033	-124.892784	7.5
1578	94:173:08:00:02.777	40.827961	-124.892197	7.5
1579	94:173:08:00:22.298	40.827911	-124.891602	7.5
1580	94:173:08:00:41.834	40.827839	-124.891006	7.5
1581	94:173:08:01:01.421	40.827763	-124.890404	7.5
1582	94:173:08:01:20.978	40.827698	-124.889801	7.5
1583	94:173:08:01:40.558	40.827618	-124.889214	7.5
1584	94:173:08:02:00.134	40.827541	-124.888611	7.5
1585	94:173:08:02:19.671	40.827457	-124.888023	7.5
1586	94:173:08:02:39.222	40.827385	-124.887428	7.5
1587	94:173:08:02:58.787	40.827309	-124.886833	7.5
1588	94:173:08:03:18.327	40.827244	-124.886238	7.5
1589	94:173:08:03:37.863	40.827168	-124.885635	7.5
1590	94:173:08:03:57.429	40.827095	-124.88504	7.5
1591	94:173:08:04:16.976	40.827034	-124.884445	7.5
1592	94:173:08:04:36.675	40.826954	-124.883842	7.5
1593	94:173:08:04:56.335	40.826881	-124.883247	7.5
1594	94:173:08:05:15.923	40.826805	-124.882645	7.5
1595	94:173:08:05:35.472	40.826725	-124.882057	7.5
1596	94:173:08:05:54.935	40.826649	-124.881454	7.5
1597	94:173:08:06:14.368	40.826572	-124.880875	7.5
1598	94:173:08:06:33.742	40.826492	-124.880302	7.5
1599	94:173:08:06:53.120	40.82642	-124.879723	7.5
1600	94:173:08:07:12.471	40.826347	-124.879143	7.5
1601	94:173:08:07:31.805	40.826275	-124.878548	7.5
1602	94:173:08:07:51.195	40.826191	-124.87796	7.5
1603	94:173:08:08:10.610	40.82613	-124.877365	7.5
1604	94:173:08:08:30.081	40.82605	-124.876793	7.5
1605	94:173:08:08:49.617	40.825985	-124.876198	7.5
1606	94:173:08:09:09.183	40.825905	-124.875626	7.5
1607	94:173:08:09:28.781	40.825836	-124.875053	7.5
1608	94:173:08:09:48.372	40.825768	-124.874481	7.5
1609	94:173:08:10:07.956	40.825699	-124.873901	7.5
1610	94:173:08:10:27.525	40.825623	-124.873314	7.5
1611	94:173:08:10:47.082	40.825562	-124.872726	7.5
1612	94:173:08:11:06.659	40.825497	-124.872139	7.5
1613	94:173:08:11:26.251	40.825428	-124.871536	7.5
1614	94:173:08:11:45.855	40.825348	-124.870941	7.5
1615	94:173:08:12:05.523	40.825268	-124.870354	7.5
1616	94:173:08:12:25.194	40.82518	-124.869751	7.5
1617	94:173:08:12:44.900	40.825111	-124.869148	7.5
1618	94:173:08:13:04.625	40.825043	-124.868546	7.5
1619	94:173:08:13:24.329	40.82497	-124.867943	7.5
1620	94:173:08:13:44.011	40.824905	-124.867332	7.5
1621	94:173:08:14:03.659	40.824852	-124.866737	7.5
1622	94:173:08:14:23.229	40.824791	-124.86615	7.5
1623	94:173:08:14:42.746	40.824726	-124.86557	7.5
1624	94:173:08:15:02.256	40.824657	-124.864983	7.5
1625	94:173:08:15:21.710	40.824589	-124.864388	7.5
1626	94:173:08:15:41.169	40.824512	-124.863792	7.5
1627	94:173:08:16:00.598	40.824436	-124.863205	7.5
1628	94:173:08:16:20.015	40.824356	-124.862625	7.5
1629	94:173:08:16:39.471	40.824291	-124.862045	7.5
1630	94:173:08:16:58.950	40.824219	-124.861465	7.5
1631	94:173:08:17:18.440	40.824142	-124.86087	7.5
1632	94:173:08:17:37.973	40.824074	-124.860268	7.5
1633	94:173:08:17:57.492	40.82399	-124.85968	7.5
1634	94:173:08:18:16.990	40.823917	-124.859085	7.5
1635	94:173:08:18:36.449	40.823837	-124.85849	7.5
1636	94:173:08:18:55.876	40.823772	-124.857895	7.5
1637	94:173:08:19:15.212	40.823711	-124.857315	7.5
1638	94:173:08:19:34.361	40.82365	-124.856743	7.5
1639	94:173:08:19:53.469	40.823578	-124.856171	7.5
1640	94:173:08:20:12.497	40.823517	-124.855591	7.5
1641	94:173:08:20:31.505	40.823448	-124.855011	7.5
1642	94:173:08:20:50.482	40.82338	-124.854431	7.5
1643	94:173:08:21:09.420	40.823307	-124.853844	7.5
1644	94:173:08:21:28.329	40.823238	-124.853256	7.5
1645	94:173:08:21:47.247	40.823174	-124.852669	7.5
1646	94:173:08:22:06.173	40.823097	-124.852074	7.5
1647	94:173:08:22:25.062	40.82304	-124.851486	7.5
1648	94:173:08:22:43.948	40.822956	-124.850899	7.5
1649	94:173:08:23:02.850	40.822891	-124.850311	7.5
1650	94:173:08:23:21.713	40.822811	-124.849739	7.5
1651	94:173:08:23:40.584	40.822739	-124.849167	7.5
1652	94:173:08:23:59.470	40.822666	-124.848595	7.5
1653	94:173:08:24:18.348	40.822586	-124.848015	7.5
1654	94:173:08:24:37.235	40.822525	-124.847435	7.5
1655	94:173:08:24:56.144	40.822456	-124.846863	7.5
1656	94:173:08:25:15.040	40.822388	-124.846275	7.5
1657	94:173:08:25:33.939	40.822315	-124.84568	7.5
1658	94:173:08:25:52.827	40.822247	-124.8451	7.5
1659	94:173:08:26:11.724	40.822166	-124.844505	7.5
1660	94:173:08:26:30.613	40.822102	-124.843918	7.5
1661	94:173:08:26:49.531	40.822025	-124.84333	7.5
1662	94:173:08:27:08.420	40.82196	-124.842751	7.5
1663	94:173:08:27:27.288	40.821888	-124.842171	7.5
1664	94:173:08:27:46.153	40.821827	-124.841591	7.5
1665	94:173:08:28:05.061	40.821758	-124.841011	7.5
1666	94:173:08:28:23.960	40.82169	-124.840424	7.5
1667	94:173:08:28:42.869	40.821613	-124.839836	7.5
1668	94:173:08:29:01.806	40.821548	-124.839249	7.5
1669	94:173:08:29:20.740	40.821484	-124.838661	7.5
1670	94:173:08:29:39.681	40.821407	-124.838089	7.5
1671	94:173:08:29:58.628	40.821331	-124.837509	7.5
1672	94:173:08:30:17.579	40.821243	-124.836929	7.5
1673	94:173:08:30:36.514	40.821182	-124.836334	7.5
1674	94:173:08:30:55.445	40.821102	-124.835747	7.5
1675	94:173:08:31:14.340	40.82103	-124.835152	7.5
1676	94:173:08:31:33.207	40.82095	-124.834549	7.5
1677	94:173:08:31:52.075	40.820889	-124.833954	7.5
1678	94:173:08:32:10.923	40.820816	-124.833359	7.5
1679	94:173:08:32:29.741	40.820744	-124.832756	7.5
1680	94:173:08:32:48.528	40.820667	-124.832161	7.5
1681	94:173:08:33:07.329	40.820599	-124.831566	7.5
1682	94:173:08:33:26.123	40.820518	-124.830971	7.5
1683	94:173:08:33:44.911	40.820442	-124.830376	7.5
1684	94:173:08:34:03.729	40.820377	-124.829781	7.5
1685	94:173:08:34:22.558	40.820297	-124.829193	7.5
1686	94:173:08:34:41.396	40.820232	-124.828606	7.5
1687	94:173:08:35:00.286	40.820171	-124.828018	7.5
1688	94:173:08:35:19.170	40.82011	-124.827423	7.5
1689	94:173:08:35:38.068	40.820038	-124.826836	7.5
1690	94:173:08:35:56.987	40.819958	-124.826248	7.5
1691	94:173:08:36:15.903	40.819866	-124.825661	7.5
1692	94:173:08:36:34.813	40.819798	-124.825058	7.5
1693	94:173:08:36:53.730	40.819721	-124.824455	7.5
1694	94:173:08:37:12.640	40.819653	-124.823868	7.5
1695	94:173:08:37:31.535	40.819592	-124.823288	7.5
1696	94:173:08:37:50.433	40.819523	-124.822708	7.5
1697	94:173:08:38:09.314	40.819469	-124.822128	7.5
1698	94:173:08:38:28.180	40.819401	-124.821541	7.5
1699	94:173:08:38:47.026	40.819332	-124.820946	7.5
1700	94:173:08:39:05.864	40.81926	-124.820366	7.5
1701	94:173:08:39:24.674	40.819176	-124.819786	7.5
1702	94:173:08:39:43.463	40.819103	-124.819199	7.5
1703	94:173:08:40:02.237	40.819035	-124.818619	7.5
1704	94:173:08:40:21.017	40.818958	-124.818031	7.5
1705	94:173:08:40:39.763	40.818882	-124.817444	7.5
1706	94:173:08:40:58.525	40.818817	-124.816864	7.5
1707	94:173:08:41:17.269	40.818756	-124.816284	7.5
1708	94:173:08:41:36.016	40.81868	-124.815712	7.5
1709	94:173:08:41:54.754	40.8186	-124.815147	7.5
1710	94:173:08:42:13.483	40.818523	-124.814568	7.5
1711	94:173:08:42:32.200	40.818451	-124.81398	7.5
1712	94:173:08:42:50.919	40.818378	-124.813393	7.5
1713	94:173:08:43:09.626	40.818321	-124.812805	7.5
1714	94:173:08:43:28.316	40.818256	-124.81221	7.5
1715	94:173:08:43:47.011	40.818172	-124.811615	7.5
1716	94:173:08:44:05.729	40.818096	-124.811028	7.5
1717	94:173:08:44:24.437	40.818016	-124.810448	7.5
1718	94:173:08:44:43.198	40.817936	-124.809868	7.5
1719	94:173:08:45:02.032	40.817856	-124.80928	7.5
1720	94:173:08:45:20.880	40.817768	-124.808701	7.5
1721	94:173:08:45:39.778	40.817696	-124.808113	7.5
1722	94:173:08:45:58.746	40.817627	-124.80751	7.5
1723	94:173:08:46:17.764	40.817551	-124.806923	7.5
1724	94:173:08:46:36.850	40.817478	-124.806328	7.5
1725	94:173:08:46:56.020	40.81739	-124.805733	7.5
1726	94:173:08:47:15.208	40.817314	-124.805138	7.5
1727	94:173:08:47:34.445	40.817226	-124.804543	7.5
1728	94:173:08:47:53.703	40.81715	-124.803947	7.5
1729	94:173:08:48:12.940	40.817066	-124.80336	7.5
1730	94:173:08:48:32.218	40.81699	-124.802773	7.5
1731	94:173:08:48:51.476	40.816906	-124.802185	7.5
1732	94:173:08:49:10.724	40.816818	-124.801605	7.5
1733	94:173:08:49:29.941	40.816734	-124.801018	7.5
1734	94:173:08:49:49.170	40.816662	-124.80043	7.5
1735	94:173:08:50:08.369	40.816574	-124.79985	7.5
1736	94:173:08:50:27.548	40.816498	-124.799248	7.5
1737	94:173:08:50:46.702	40.816429	-124.798653	7.5
1738	94:173:08:51:05.850	40.816353	-124.798058	7.5
1739	94:173:08:51:24.948	40.81628	-124.79747	7.5
1740	94:173:08:51:44.016	40.816212	-124.796883	7.5
1741	94:173:08:52:03.045	40.816158	-124.796303	7.5
1742	94:173:08:52:22.021	40.816097	-124.795708	7.5
1743	94:173:08:52:40.981	40.816029	-124.795113	7.5
1744	94:173:08:52:59.918	40.815952	-124.794525	7.5
1745	94:173:08:53:18.836	40.815876	-124.793922	7.5
1746	94:173:08:53:37.772	40.815796	-124.793327	7.5
1747	94:173:08:53:56.729	40.81572	-124.792725	7.5
1748	94:173:08:54:15.728	40.815632	-124.79213	7.5
1749	94:173:08:54:34.727	40.815559	-124.791542	7.5
1750	94:173:08:54:53.774	40.815475	-124.790955	7.5
1751	94:173:08:55:12.822	40.815376	-124.790359	7.5
1752	94:173:08:55:31.851	40.8153	-124.789757	7.5
1753	94:173:08:55:50.878	40.815231	-124.789146	7.5
1754	94:173:08:56:09.845	40.815163	-124.788544	7.5
1755	94:173:08:56:28.762	40.815102	-124.787949	7.5
1756	94:173:08:56:47.691	40.815025	-124.787346	7.5
1757	94:173:08:57:06.539	40.814957	-124.786743	7.5
1758	94:173:08:57:25.349	40.814884	-124.786125	7.5
1759	94:173:08:57:44.144	40.814804	-124.785522	7.5
1760	94:173:08:58:02.913	40.814716	-124.78492	7.5
1761	94:173:08:58:21.670	40.81464	-124.784325	7.5
1762	94:173:08:58:40.431	40.814552	-124.78373	7.5
1763	94:173:08:58:59.185	40.814476	-124.783134	7.5
1764	94:173:08:59:17.934	40.814392	-124.782547	7.5
1765	94:173:08:59:36.653	40.814308	-124.781952	7.5
1766	94:173:08:59:55.331	40.814232	-124.781357	7.5
1767	94:173:09:00:13.946	40.814156	-124.780792	7.5
1768	94:173:09:00:32.496	40.814083	-124.780235	7.5
1769	94:173:09:00:51.022	40.814014	-124.779671	7.5
1770	94:173:09:01:09.432	40.813946	-124.779106	7.5
1771	94:173:09:01:27.749	40.813877	-124.778526	7.5
1772	94:173:09:01:45.969	40.813805	-124.777954	7.5
1773	94:173:09:02:04.123	40.813732	-124.777382	7.5
1774	94:173:09:02:22.193	40.81366	-124.776825	7.5
1775	94:173:09:02:40.230	40.813587	-124.776268	7.5
1776	94:173:09:02:58.247	40.813522	-124.775711	7.5
1777	94:173:09:03:16.234	40.813454	-124.775154	7.5
1778	94:173:09:03:34.222	40.813389	-124.774597	7.5
1779	94:173:09:03:52.251	40.813332	-124.774033	7.5
1780	94:173:09:04:10.301	40.813274	-124.773476	7.5
1781	94:173:09:04:28.391	40.813213	-124.772926	7.5
1782	94:173:09:04:46.535	40.813171	-124.772377	7.5
1783	94:173:09:05:04.763	40.813107	-124.771828	7.5
1784	94:173:09:05:23.040	40.813053	-124.771294	7.5
1785	94:173:09:05:41.349	40.812992	-124.77076	7.5
1786	94:173:09:05:59.729	40.812931	-124.770226	7.5
1787	94:173:09:06:18.164	40.81287	-124.769676	7.5
1788	94:173:09:06:36.673	40.812801	-124.769119	7.5
1789	94:173:09:06:55.234	40.812744	-124.768562	7.5
1790	94:173:09:07:13.817	40.812691	-124.768021	7.5
1791	94:173:09:07:32.418	40.812634	-124.767471	7.5
1792	94:173:09:07:51.053	40.812576	-124.76693	7.5
1793	94:173:09:08:09.692	40.812523	-124.766388	7.5
1794	94:173:09:08:28.363	40.812466	-124.765846	7.5
1795	94:173:09:08:47.056	40.812401	-124.765297	7.5
1796	94:173:09:09:05.764	40.812336	-124.764755	7.5
1797	94:173:09:09:24.513	40.812267	-124.764221	7.5
1798	94:173:09:09:43.343	40.812206	-124.763687	7.5
1799	94:173:09:10:02.221	40.812149	-124.763145	7.5
1800	94:173:09:10:21.166	40.812096	-124.762604	7.5
1801	94:173:09:10:40.163	40.812016	-124.76207	7.5
1802	94:173:09:10:59.302	40.811951	-124.76152	7.5
1803	94:173:09:11:18.530	40.811871	-124.760979	7.5
1804	94:173:09:11:37.826	40.81181	-124.760429	7.5
1805	94:173:09:11:57.235	40.811741	-124.75988	7.5
1806	94:173:09:12:16.712	40.811665	-124.759315	7.5
1807	94:173:09:12:36.250	40.8116	-124.758743	7.5
1808	94:173:09:12:55.867	40.811527	-124.758171	7.5
1809	94:173:09:13:15.510	40.811459	-124.757599	7.5
1810	94:173:09:13:35.193	40.811398	-124.757019	7.5
1811	94:173:09:13:54.924	40.811333	-124.756447	7.5
1812	94:173:09:14:14.651	40.811283	-124.755867	7.5
1813	94:173:09:14:34.409	40.811214	-124.755287	7.5
1814	94:173:09:14:54.213	40.811153	-124.754715	7.5
1815	94:173:09:15:14.041	40.811096	-124.754143	7.5
1816	94:173:09:15:33.939	40.811039	-124.753578	7.5
1817	94:173:09:15:53.947	40.810966	-124.753006	7.5
1818	94:173:09:16:14.035	40.810898	-124.752434	7.5
1819	94:173:09:16:34.241	40.810829	-124.751854	7.5
1820	94:173:09:16:54.573	40.81076	-124.751274	7.5
1821	94:173:09:17:15.008	40.810692	-124.750694	7.5
1822	94:173:09:17:35.556	40.810623	-124.750107	7.5
1823	94:173:09:17:56.192	40.810547	-124.749519	7.5
1824	94:173:09:18:16.860	40.810478	-124.748932	7.5
1825	94:173:09:18:37.552	40.810406	-124.748337	7.5
1826	94:173:09:18:58.245	40.810345	-124.747749	7.5
1827	94:173:09:19:18.903	40.810284	-124.747147	7.5
1828	94:173:09:19:39.512	40.810207	-124.746544	7.5
1829	94:173:09:20:00.049	40.810123	-124.745956	7.5
1830	94:173:09:20:20.496	40.810055	-124.745346	7.5
1831	94:173:09:20:40.873	40.809956	-124.744743	7.5
1832	94:173:09:21:01.221	40.809853	-124.744141	7.5
1833	94:173:09:21:21.498	40.809765	-124.743568	7.5
1834	94:173:09:21:41.735	40.809677	-124.742996	7.5
1835	94:173:09:22:01.996	40.80957	-124.742424	7.5
1836	94:173:09:22:22.282	40.809486	-124.741829	7.5
1837	94:173:09:22:42.591	40.809391	-124.741249	7.5
1838	94:173:09:23:02.959	40.809299	-124.740654	7.5
1839	94:173:09:23:23.357	40.809227	-124.740074	7.5
1840	94:173:09:23:43.823	40.809132	-124.739494	7.5
1841	94:173:09:24:04.371	40.809029	-124.738914	7.5
1842	94:173:09:24:24.938	40.808926	-124.738335	7.5
1843	94:173:09:24:45.515	40.808842	-124.737747	7.5
1844	94:173:09:25:06.153	40.80875	-124.73716	7.5
1845	94:173:09:25:26.800	40.808659	-124.736572	7.5
1846	94:173:09:25:47.490	40.808567	-124.735985	7.5
1847	94:173:09:26:08.186	40.808475	-124.735397	7.5
1848	94:173:09:26:28.893	40.80838	-124.73481	7.5
1849	94:173:09:26:49.615	40.808289	-124.734222	7.5
1850	94:173:09:27:10.338	40.808193	-124.733635	7.5
1851	94:173:09:27:31.037	40.808098	-124.733047	7.5
1852	94:173:09:27:51.723	40.80801	-124.73246	7.5
1853	94:173:09:28:12.373	40.807911	-124.731873	7.5
1854	94:173:09:28:32.970	40.807808	-124.731277	7.5
1855	94:173:09:28:53.488	40.807716	-124.730682	7.5
1856	94:173:09:29:13.934	40.807621	-124.730095	7.5
1857	94:173:09:29:34.332	40.807522	-124.7295	7.5
1858	94:173:09:29:54.711	40.807415	-124.728912	7.5
1859	94:173:09:30:15.028	40.807308	-124.72834	7.5
1860	94:173:09:30:35.306	40.807205	-124.727776	7.5
1861	94:173:09:30:55.562	40.807106	-124.727203	7.5
1862	94:173:09:31:15.789	40.807003	-124.726631	7.5
1863	94:173:09:31:35.997	40.806904	-124.726059	7.5
1864	94:173:09:31:56.215	40.806812	-124.725487	7.5
1865	94:173:09:32:16.383	40.806728	-124.724907	7.5
1866	94:173:09:32:36.501	40.806629	-124.724342	7.5
1867	94:173:09:32:56.628	40.80653	-124.723778	7.5
1868	94:173:09:33:16.706	40.806412	-124.723221	7.5
1869	94:173:09:33:36.763	40.80632	-124.722649	7.5
1870	94:173:09:33:56.812	40.806217	-124.722084	7.5
1871	94:173:09:34:16.809	40.806133	-124.721519	7.5
1872	94:173:09:34:36.857	40.806026	-124.720955	7.5
1873	94:173:09:34:57.114	40.80592	-124.720383	7.5
1874	94:173:09:35:17.416	40.805809	-124.719803	7.5
1875	94:173:09:35:37.780	40.80571	-124.719215	7.5
1876	94:173:09:35:58.207	40.805611	-124.718628	7.5
1877	94:173:09:36:18.685	40.805508	-124.718033	7.5
1878	94:173:09:36:39.202	40.805412	-124.717445	7.5
1879	94:173:09:36:59.760	40.805317	-124.71685	7.5
1880	94:173:09:37:20.328	40.805214	-124.716255	7.5
1881	94:173:09:37:40.906	40.805122	-124.71566	7.5
1882	94:173:09:38:01.455	40.805035	-124.715065	7.5
1883	94:173:09:38:21.950	40.804955	-124.714478	7.5
1884	94:173:09:38:42.379	40.804863	-124.713898	7.5
1885	94:173:09:39:02.717	40.804771	-124.713318	7.5
1886	94:173:09:39:22.943	40.804684	-124.712746	7.5
1887	94:173:09:39:43.083	40.804592	-124.712173	7.5
1888	94:173:09:40:03.199	40.804501	-124.711601	7.5
1889	94:173:09:40:23.188	40.804409	-124.711014	7.5
1890	94:173:09:40:43.114	40.804317	-124.710434	7.5
1891	94:173:09:41:03.023	40.804211	-124.709854	7.5
1892	94:173:09:41:22.899	40.804119	-124.709267	7.5
1893	94:173:09:41:42.739	40.804008	-124.708694	7.5
1894	94:173:09:42:02.565	40.803905	-124.708115	7.5
1895	94:173:09:42:22.374	40.803806	-124.707535	7.5
1896	94:173:09:42:42.200	40.803696	-124.706963	7.5
1897	94:173:09:43:02.010	40.803596	-124.706375	7.5
1898	94:173:09:43:21.775	40.803482	-124.705795	7.5
1899	94:173:09:43:41.554	40.803383	-124.7052	7.5
1900	94:173:09:44:01.360	40.803272	-124.70462	7.5
1901	94:173:09:44:21.158	40.803181	-124.704033	7.5
1902	94:173:09:44:40.977	40.803066	-124.703461	7.5
1903	94:173:09:45:00.853	40.802963	-124.702881	7.5
1904	94:173:09:45:20.732	40.802837	-124.702309	7.5
1905	94:173:09:45:40.629	40.802731	-124.701729	7.5
1906	94:173:09:46:00.568	40.802605	-124.701157	7.5
1907	94:173:09:46:20.505	40.802471	-124.700577	7.5
1908	94:173:09:46:40.443	40.80238	-124.699997	7.5
1909	94:173:09:47:00.394	40.802288	-124.699409	7.5
1910	94:173:09:47:20.287	40.802197	-124.69883	7.5
1911	94:173:09:47:40.155	40.802105	-124.698242	7.5
1912	94:173:09:48:00.013	40.802013	-124.697662	7.5
1913	94:173:09:48:19.840	40.801922	-124.697075	7.5
1914	94:173:09:48:39.658	40.801826	-124.696503	7.5
1915	94:173:09:48:59.519	40.801743	-124.695915	7.5
1916	94:173:09:49:19.367	40.801647	-124.695335	7.5
1917	94:173:09:49:39.101	40.801559	-124.694756	7.5
1918	94:173:09:49:58.848	40.801468	-124.694176	7.5
1919	94:173:09:50:18.589	40.80138	-124.693596	7.5
1920	94:173:09:50:38.305	40.8013	-124.693008	7.5
1921	94:173:09:50:58.012	40.80122	-124.692429	7.5
1922	94:173:09:51:17.651	40.80114	-124.691841	7.5
1923	94:173:09:51:37.249	40.801064	-124.691254	7.5
1924	94:173:09:51:56.785	40.800976	-124.690666	7.5
1925	94:173:09:52:16.272	40.8009	-124.690079	7.5
1926	94:173:09:52:35.712	40.800812	-124.689491	7.5
1927	94:173:09:52:55.138	40.800735	-124.688904	7.5
1928	94:173:09:53:14.556	40.800655	-124.688324	7.5
1929	94:173:09:53:34.014	40.800571	-124.687737	7.5
1930	94:173:09:53:53.515	40.80048	-124.687149	7.5
1931	94:173:09:54:13.029	40.800385	-124.686569	7.5
1932	94:173:09:54:32.587	40.800293	-124.685982	7.5
1933	94:173:09:54:52.184	40.800209	-124.685394	7.5
1934	94:173:09:55:11.803	40.800121	-124.684799	7.5
1935	94:173:09:55:31.425	40.800041	-124.684196	7.5
1936	94:173:09:55:51.017	40.799953	-124.683594	7.5
1937	94:173:09:56:10.345	40.79987	-124.683014	7.5
1938	94:173:09:56:29.624	40.799782	-124.682434	7.5
1939	94:173:09:56:49.132	40.799698	-124.681839	7.5
1940	94:173:09:57:08.609	40.799603	-124.681267	7.5
1941	94:173:09:57:28.067	40.799522	-124.680679	7.5
1942	94:173:09:57:47.575	40.799423	-124.680092	7.5
1943	94:173:09:58:07.101	40.799328	-124.679512	7.5
1944	94:173:09:58:26.651	40.799236	-124.678909	7.5
1945	94:173:09:58:46.229	40.799145	-124.678307	7.5
1946	94:173:09:59:05.834	40.799065	-124.677711	7.5
1947	94:173:09:59:25.455	40.798981	-124.677101	7.5
1948	94:173:09:59:45.081	40.798889	-124.676506	7.5
1949	94:173:10:00:04.710	40.798798	-124.675911	7.5
1950	94:173:10:00:24.307	40.798721	-124.675323	7.5
1951	94:173:10:00:43.894	40.798603	-124.674751	7.5
1952	94:173:10:01:03.465	40.798481	-124.674194	7.5
1953	94:173:10:01:23.019	40.798359	-124.673637	7.5
1954	94:173:10:01:42.547	40.79826	-124.673073	7.5
1955	94:173:10:02:02.094	40.798157	-124.672508	7.5
1956	94:173:10:02:21.636	40.798069	-124.671928	7.5
1957	94:173:10:02:41.171	40.797958	-124.671356	7.5
1958	94:173:10:03:00.700	40.797855	-124.670784	7.5
1959	94:173:10:03:20.195	40.797756	-124.670212	7.5
1960	94:173:10:03:39.694	40.797649	-124.66964	7.5
1961	94:173:10:03:59.203	40.797539	-124.669067	7.5
1962	94:173:10:04:18.681	40.797436	-124.668503	7.5
1963	94:173:10:04:38.166	40.797333	-124.667931	7.5
1964	94:173:10:04:57.686	40.797237	-124.667358	7.5
1965	94:173:10:05:17.202	40.797142	-124.666779	7.5
1966	94:173:10:05:36.764	40.797039	-124.666191	7.5
1967	94:173:10:05:56.360	40.79694	-124.665596	7.5
1968	94:173:10:06:15.975	40.796841	-124.665024	7.5
1969	94:173:10:06:35.616	40.796745	-124.664444	7.5
1970	94:173:10:06:55.260	40.796642	-124.663864	7.5
1971	94:173:10:07:14.857	40.796539	-124.663284	7.5
1972	94:173:10:07:34.406	40.796448	-124.662697	7.5
1973	94:173:10:07:53.895	40.79636	-124.662109	7.5
1974	94:173:10:08:13.262	40.796299	-124.66153	7.5
1975	94:173:10:08:32.521	40.7962	-124.660957	7.5
1976	94:173:10:08:51.750	40.796112	-124.660393	7.5
1977	94:173:10:09:10.864	40.796009	-124.659836	7.5
1978	94:173:10:09:29.902	40.795925	-124.659279	7.5
1979	94:173:10:09:48.911	40.795837	-124.658714	7.5
1980	94:173:10:10:07.899	40.795761	-124.65815	7.5
1981	94:173:10:10:26.918	40.79567	-124.657578	7.5
1982	94:173:10:10:46.064	40.795586	-124.656998	7.5
1983	94:173:10:11:05.422	40.795509	-124.656418	7.5
1984	94:173:10:11:24.849	40.795429	-124.65583	7.5
1985	94:173:10:11:44.198	40.795341	-124.655251	7.5
1986	94:173:10:12:03.647	40.795254	-124.654663	7.5
1987	94:173:10:12:23.173	40.795151	-124.654076	7.5
1988	94:173:10:12:42.762	40.795086	-124.653481	7.5
1989	94:173:10:13:02.367	40.795002	-124.652893	7.5
1990	94:173:10:13:21.997	40.794933	-124.652321	7.5
1991	94:173:10:13:41.614	40.794853	-124.651749	7.5
